time,x,is_anomaly,x1
874,48.6877215,0,48.6877215
875,49.52102064,0,49.52102064
876,27.58513809,0,27.58513809
877,40.86223143,0,40.86223143
878,52.36718679,0,52.36718679
879,44.07896946,0,44.07896946
880,58.55953648,0,58.55953648
881,34.84788385,1,134.8478838
882,35.65639478,1,135.6563948
883,39.82803987,1,139.8280399
884,52.56276026,0,52.56276026
885,43.84950748,0,43.84950748
886,62.25935166,0,62.25935166
887,42.28089189,0,42.28089189
888,48.68262099,0,48.68262099
889,54.53100559,0,54.53100559
890,57.00932333,0,57.00932333
891,62.75431407,0,62.75431407
892,55.72138578,0,55.72138578
893,45.57134359,0,45.57134359
894,58.7303799,0,58.7303799
895,64.28854347,0,64.28854347
896,47.91078432,0,47.91078432
897,56.46236814,0,56.46236814
898,40.52700596,0,40.52700596
899,53.85834406,0,53.85834406
900,52.72596865,0,52.72596865
901,46.76849138,0,46.76849138
902,59.05416218,0,59.05416218
903,63.94550567,0,63.94550567
904,46.76040174,0,46.76040174
905,46.80696095,0,46.80696095
906,26.5746516,0,26.5746516
907,54.51120457,0,54.51120457
908,54.53741297,0,54.53741297
909,57.11436121,0,57.11436121
910,36.5895248,0,36.5895248
911,55.79424647,0,55.79424647
912,50.20393372,0,50.20393372
913,55.9499094,0,55.9499094
914,59.39047221,0,59.39047221
915,62.59443867,0,62.59443867
916,57.93576384,0,57.93576384
917,61.59813182,0,61.59813182
918,47.5231991,0,47.5231991
919,61.37366925,0,61.37366925
920,41.20231173,0,41.20231173
921,60.92396266,0,60.92396266
922,35.94129725,0,35.94129725
923,59.651888,0,59.651888
924,55.42234169,0,55.42234169
925,62.32662129,0,62.32662129
926,69.56046631,0,69.56046631
927,63.36181393,0,63.36181393
928,73.27175955,0,73.27175955
929,59.80781754,0,59.80781754
930,44.70075817,0,44.70075817
931,66.59264243,0,66.59264243
932,62.68961538,0,62.68961538
933,68.80498892,0,68.80498892
934,67.44849974,0,67.44849974
935,62.09304845,0,62.09304845
936,51.61535219,0,51.61535219
937,56.81260346,0,56.81260346
938,39.99546431,0,39.99546431
939,51.46993822,0,51.46993822
940,65.11388776,0,65.11388776
941,67.4898182,0,67.4898182
942,66.72163928,0,66.72163928
943,46.71167692,0,46.71167692
944,61.49842142,0,61.49842142
945,68.76121756,0,68.76121756
946,86.17981706,0,86.17981706
947,51.66065096,0,51.66065096
948,69.62202397,0,69.62202397
949,75.02184189,0,75.02184189
950,71.08085512,0,71.08085512
951,72.85133037,0,72.85133037
952,64.97664115,0,64.97664115
953,70.55596279,0,70.55596279
954,63.70874741,0,63.70874741
955,61.66879841,0,61.66879841
956,59.78414594,0,59.78414594
957,63.00839661,0,63.00839661
958,60.85412765,0,60.85412765
959,84.86758768,0,84.86758768
960,91.54048353,0,91.54048353
961,68.77025037,0,68.77025037
962,68.8211239,0,68.8211239
963,68.60127508,0,68.60127508
964,82.76904027,0,82.76904027
965,68.75321859,0,68.75321859
966,72.23642861,0,72.23642861
967,88.83577872,0,88.83577872
968,62.86281263,0,62.86281263
969,66.71379641,0,66.71379641
970,63.05813812,0,63.05813812
971,61.82367402,0,61.82367402
972,72.4216462,0,72.4216462
973,68.94699799,0,68.94699799
974,81.37207733,0,81.37207733
975,60.48628284,0,60.48628284
976,57.22077517,0,57.22077517
977,70.62986265,0,70.62986265
978,71.7285627,0,71.7285627
979,86.83713812,0,86.83713812
980,68.0034886,0,68.0034886
981,89.174476,0,89.174476
982,56.50249077,0,56.50249077
983,77.73731178,0,77.73731178
984,88.34474534,0,88.34474534
985,65.83517798,0,65.83517798
986,72.78431628,0,72.78431628
987,70.47909073,0,70.47909073
988,81.49973272,0,81.49973272
989,69.0675664,0,69.0675664
990,68.67162314,0,68.67162314
991,71.80440287,0,71.80440287
992,48.69827697,0,48.69827697
993,76.11858974,0,76.11858974
994,66.14344002,0,66.14344002
995,67.07792578,0,67.07792578
996,45.81650035,0,45.81650035
997,70.45434785,0,70.45434785
998,69.90007148,0,69.90007148
999,61.42388416,0,61.42388416
1000,54.50710899,0,54.50710899
1001,71.24890802,0,71.24890802
1002,92.4607235,0,92.4607235
1003,69.32550479,0,69.32550479
1004,66.45004151,0,66.45004151
1005,65.07648354,0,65.07648354
1006,69.77757586,0,69.77757586
1007,66.87852638,0,66.87852638
1008,53.99635399,0,53.99635399
1009,49.82303334,0,49.82303334
1010,63.21852963,0,63.21852963
1011,43.68722314,0,43.68722314
1012,73.26532946,0,73.26532946
1013,47.42005869,0,47.42005869
1014,59.16226915,0,59.16226915
1015,74.2199121,0,74.2199121
1016,50.7773928,0,50.7773928
1017,67.54654469,0,67.54654469
1018,64.66075388,0,64.66075388
1019,71.39603063,0,71.39603063
1020,45.61257652,0,45.61257652
1021,63.30786251,0,63.30786251
1022,64.44731807,0,64.44731807
1023,70.58363635,0,70.58363635
1024,69.56152795,0,69.56152795
1025,64.99522245,0,64.99522245
1026,51.26156848,0,51.26156848
1027,44.05045605,0,44.05045605
1028,44.54962968,0,44.54962968
1029,69.51316085,0,69.51316085
1030,66.91751069,0,66.91751069
1031,50.25485819,0,50.25485819
1032,56.46905471,0,56.46905471
1033,47.02716904,0,47.02716904
1034,49.80759254,0,49.80759254
1035,49.0849924,0,49.0849924
1036,28.15606394,0,28.15606394
1037,45.14950565,0,45.14950565
1038,45.98209307,0,45.98209307
1039,43.85831504,0,43.85831504
1040,52.4436286,0,52.4436286
1041,45.42766156,0,45.42766156
1042,47.25826656,0,47.25826656
1043,57.11988318,0,57.11988318
1044,42.16025383,0,42.16025383
1045,70.84490287,0,70.84490287
1046,45.35200499,0,45.35200499
1047,33.94902231,0,33.94902231
1048,57.88008184,0,57.88008184
1049,60.60556594,0,60.60556594
1050,44.48061462,0,44.48061462
1051,68.52184271,0,68.52184271
1052,45.32519587,0,45.32519587
1053,57.88180364,0,57.88180364
1054,48.80554114,0,48.80554114
1055,62.20688732,0,62.20688732
1056,46.32756626,0,46.32756626
1057,49.25048679,0,49.25048679
1058,66.23924498,0,66.23924498
1059,58.93355175,0,58.93355175
1060,74.17118729,0,74.17118729
1061,34.13074469,0,34.13074469
1062,57.87663894,0,57.87663894
1063,59.76082726,0,59.76082726
1064,50.26341595,0,50.26341595
1065,73.72391556,0,73.72391556
1066,38.50312046,0,38.50312046
1067,42.58166082,0,42.58166082
1068,64.51683827,0,64.51683827
1069,46.29827957,0,46.29827957
1070,33.6315812,0,33.6315812
1071,49.83780346,0,49.83780346
1072,33.93041268,0,33.93041268
1073,47.6248114,0,47.6248114
1074,54.26741564,0,54.26741564
1075,50.74398198,0,50.74398198
1076,60.93279135,0,60.93279135
1077,53.57522347,0,53.57522347
1078,67.71175653,0,67.71175653
1079,54.93224581,0,54.93224581
1080,51.58340681,0,51.58340681
1081,73.91368224,0,73.91368224
1082,37.90636507,0,37.90636507
1083,61.74033332,0,61.74033332
1084,54.80518343,0,54.80518343
1085,59.62815807,0,59.62815807
1086,56.49581907,0,56.49581907
1087,56.90479975,0,56.90479975
1088,63.24261254,0,63.24261254
1089,51.65333669,0,51.65333669
1090,62.4058564,0,62.4058564
1091,52.65772723,0,52.65772723
1092,73.10375868,0,73.10375868
1093,57.90410373,0,57.90410373
1094,55.41262236,0,55.41262236
1095,61.80860196,0,61.80860196
1096,42.40896243,0,42.40896243
1097,44.30245642,0,44.30245642
1098,62.17234264,0,62.17234264
1099,52.42521904,0,52.42521904
1100,55.38140674,0,55.38140674
1101,75.92076845,0,75.92076845
1102,56.11535707,0,56.11535707
1103,64.77187442,0,64.77187442
1104,81.30656041,0,81.30656041
1105,70.0728502,0,70.0728502
1106,57.00452916,0,57.00452916
1107,71.87808591,0,71.87808591
1108,77.58908104,0,77.58908104
1109,58.16156598,0,58.16156598
1110,53.18797352,0,53.18797352
1111,75.54196116,0,75.54196116
1112,70.9181718,0,70.9181718
1113,65.63817709,0,65.63817709
1114,58.90475101,0,58.90475101
1115,73.77633002,0,73.77633002
1116,62.48353097,0,62.48353097
1117,65.50480392,0,65.50480392
1118,83.58491983,0,83.58491983
1119,51.76821926,0,51.76821926
1120,63.26315997,0,63.26315997
1121,67.06088704,0,67.06088704
1122,63.82602671,0,63.82602671
1123,86.12348427,0,86.12348427
1124,59.15632676,0,59.15632676
1125,70.56406844,0,70.56406844
1126,68.14879036,0,68.14879036
1127,66.5588026,0,66.5588026
1128,77.84144364,0,77.84144364
1129,59.69246119,0,59.69246119
1130,75.97921766,0,75.97921766
1131,63.71226143,0,63.71226143
1132,55.03422144,0,55.03422144
1133,52.51917262,0,52.51917262
1134,40.67598904,0,40.67598904
1135,84.11641039,0,84.11641039
1136,63.54668228,0,63.54668228
1137,79.13636739,0,79.13636739
1138,71.0441847,0,71.0441847
1139,70.47736025,0,70.47736025
1140,82.67802075,0,82.67802075
1141,82.68677136,0,82.68677136
1142,84.4994175,0,84.4994175
1143,55.04644984,0,55.04644984
1144,83.95175386,0,83.95175386
1145,79.36839559,0,79.36839559
1146,72.9789043,0,72.9789043
1147,81.73149244,0,81.73149244
1148,59.64967812,0,59.64967812
1149,70.593853,0,70.593853
1150,68.43319952,0,68.43319952
1151,80.24529265,0,80.24529265
1152,71.76019602,0,71.76019602
1153,72.30782821,0,72.30782821
1154,73.71038619,0,73.71038619
1155,79.79064502,0,79.79064502
1156,85.39489617,0,85.39489617
1157,51.73134299,0,51.73134299
1158,61.61316377,0,61.61316377
1159,74.71681807,0,74.71681807
1160,74.52736435,0,74.52736435
1161,73.13455876,0,73.13455876
1162,80.88735729,0,80.88735729
1163,64.12772347,0,64.12772347
1164,84.84868814,0,84.84868814
1165,75.37770429,0,75.37770429
1166,78.79178282,0,78.79178282
1167,71.27640525,0,71.27640525
1168,72.74354754,0,72.74354754
1169,70.55900406,0,70.55900406
1170,61.12081973,0,61.12081973
1171,67.47009655,0,67.47009655
1172,71.34430409,0,71.34430409
1173,75.26624212,0,75.26624212
1174,89.07063079,0,89.07063079
1175,60.67837613,0,60.67837613
1176,67.67134063,0,67.67134063
1177,67.57165257,0,67.57165257
1178,91.67925811,0,91.67925811
1179,57.94084376,0,57.94084376
1180,63.40764251,0,63.40764251
1181,74.67418063,0,74.67418063
1182,75.88319796,0,75.88319796
1183,61.23994697,0,61.23994697
1184,74.29482417,0,74.29482417
1185,65.76780507,0,65.76780507
1186,65.23486295,0,65.23486295
1187,79.62738117,0,79.62738117
1188,65.14664477,0,65.14664477
1189,55.70141822,0,55.70141822
1190,71.79502939,0,71.79502939
1191,73.61035276,0,73.61035276
1192,63.10792183,0,63.10792183
1193,56.17350736,0,56.17350736
1194,61.20522945,0,61.20522945
1195,76.57290627,0,76.57290627
1196,47.71371263,0,47.71371263
1197,69.58295093,0,69.58295093
1198,58.22772355,0,58.22772355
1199,63.52214899,0,63.52214899
1200,67.25413211,0,67.25413211
1201,75.60205735,0,75.60205735
1202,41.04305127,0,41.04305127
1203,56.23953429,0,56.23953429
1204,57.97814356,0,57.97814356
1205,64.47454185,0,64.47454185
1206,57.71196704,0,57.71196704
1207,54.09421131,0,54.09421131
1208,50.26956758,0,50.26956758
1209,73.87253,0,73.87253
1210,58.10650604,0,58.10650604
1211,48.4908906,0,48.4908906
1212,60.51616591,0,60.51616591
1213,57.55575903,0,57.55575903
1214,57.58847519,0,57.58847519
1215,56.13065242,0,56.13065242
1216,60.52314691,0,60.52314691
1217,71.22770069,0,71.22770069
1218,55.4402914,0,55.4402914
1219,75.60826988,0,75.60826988
1220,61.90495377,0,61.90495377
1221,67.31275801,0,67.31275801
1222,62.6911672,0,62.6911672
1223,52.98072032,0,52.98072032
1224,78.11121136,0,78.11121136
1225,68.50221157,0,68.50221157
1226,53.38220319,0,53.38220319
1227,52.43502207,0,52.43502207
1228,45.37521948,0,45.37521948
1229,61.85272052,0,61.85272052
1230,48.49274845,0,48.49274845
1231,62.91546742,0,62.91546742
1232,52.3840396,0,52.3840396
1233,45.77271865,0,45.77271865
1234,38.28768209,0,38.28768209
1235,61.77382149,0,61.77382149
1236,54.58367426,0,54.58367426
1237,51.85842286,0,51.85842286
1238,56.58749386,0,56.58749386
1239,44.60045498,0,44.60045498
1240,57.53526544,0,57.53526544
1241,58.48626498,0,58.48626498
1242,53.54740933,0,53.54740933
1243,32.41009229,0,32.41009229
1244,38.96652415,0,38.96652415
1245,53.36957825,0,53.36957825
1246,44.99475151,0,44.99475151
1247,60.915132,0,60.915132
1248,67.21302447,0,67.21302447
1249,61.06786367,0,61.06786367
1250,43.52492934,0,43.52492934
1251,51.22888871,0,51.22888871
1252,68.1066878,0,68.1066878
1253,43.84679306,0,43.84679306
1254,41.88734877,0,41.88734877
1255,41.63296252,0,41.63296252
1256,51.25720733,0,51.25720733
1257,45.30506706,0,45.30506706
1258,58.60556874,0,58.60556874
1259,50.08017219,0,50.08017219
1260,49.39109117,0,49.39109117
1261,46.62680693,0,46.62680693
1262,50.85280866,0,50.85280866
1263,39.4865712,0,39.4865712
1264,57.89642488,0,57.89642488
1265,59.75833194,0,59.75833194
1266,55.23111348,0,55.23111348
1267,60.02769768,0,60.02769768
1268,74.1071422,0,74.1071422
1269,58.01985489,0,58.01985489
1270,44.68891857,0,44.68891857
1271,58.59560024,0,58.59560024
1272,57.83407512,0,57.83407512
1273,67.79432294,0,67.79432294
1274,52.69036053,0,52.69036053
1275,75.78168548,0,75.78168548
1276,57.72010642,0,57.72010642
1277,40.26876546,0,40.26876546
1278,40.32222402,0,40.32222402
1279,70.50285387,0,70.50285387
1280,72.7550114,0,72.7550114
1281,39.75034559,0,39.75034559
1282,52.05796588,0,52.05796588
1283,60.0904522,0,60.0904522
1284,50.6549158,0,50.6549158
1285,73.90699244,0,73.90699244
1286,78.44696689,0,78.44696689
1287,55.76161618,0,55.76161618
1288,68.19458992,0,68.19458992
1289,68.8893773,0,68.8893773
1290,61.43176438,0,61.43176438
1291,47.7589741,0,47.7589741
1292,92.0795816,0,92.0795816
1293,60.29719061,0,60.29719061
1294,57.25959801,0,57.25959801
1295,66.4181416,0,66.4181416
1296,50.37522822,0,50.37522822
1297,47.11799555,0,47.11799555
1298,70.97476884,0,70.97476884
1299,72.13612064,0,72.13612064
1300,67.15131728,0,67.15131728
1301,88.6062035,0,88.6062035
1302,70.85345389,0,70.85345389
1303,59.20446125,0,59.20446125
1304,83.11959659,0,83.11959659
1305,57.57609025,0,57.57609025
1306,66.64260554,0,66.64260554
1307,76.71829746,0,76.71829746
1308,64.93350751,0,64.93350751
1309,62.90232797,0,62.90232797
1310,74.45689942,0,74.45689942
1311,62.22840998,0,62.22840998
1312,65.97430513,0,65.97430513
1313,55.54448689,0,55.54448689
1314,79.68232149,0,79.68232149
1315,86.19789866,0,86.19789866
1316,63.46287329,0,63.46287329
1317,76.33015791,0,76.33015791
1318,62.95795135,0,62.95795135
1319,66.45192299,0,66.45192299
1320,67.18152208,0,67.18152208
1321,82.24096625,0,82.24096625
1322,59.38187893,0,59.38187893
1323,81.23949874,0,81.23949874
1324,69.48286493,0,69.48286493
1325,65.47487854,0,65.47487854
1326,64.67248452,0,64.67248452
1327,81.13158988,0,81.13158988
1328,75.64148807,0,75.64148807
1329,68.96569178,0,68.96569178
1330,58.22980391,0,58.22980391
1331,61.31036022,0,61.31036022
1332,74.839182,0,74.839182
1333,69.79281375,0,69.79281375
1334,94.80917497,0,94.80917497
1335,77.55167338,0,77.55167338
1336,71.1621713,0,71.1621713
1337,64.44844907,0,64.44844907
1338,73.5653306,0,73.5653306
1339,79.03837915,0,79.03837915
1340,64.21796839,0,64.21796839
1341,60.71369967,0,60.71369967
1342,70.17709469,0,70.17709469
1343,82.10301938,0,82.10301938
1344,68.25198541,0,68.25198541
1345,59.13486914,0,59.13486914
1346,81.36788138,0,81.36788138
1347,71.02846235,0,71.02846235
1348,65.63855903,0,65.63855903
1349,60.5632729,0,60.5632729
1350,53.54484541,0,53.54484541
1351,82.48634602,0,82.48634602
1352,74.14926443,0,74.14926443
1353,72.53955394,0,72.53955394
1354,75.58289692,0,75.58289692
1355,75.04643994,0,75.04643994
1356,66.25527222,0,66.25527222
1357,67.55180363,0,67.55180363
1358,70.5650799,0,70.5650799
1359,65.82741268,0,65.82741268
1360,83.81943472,0,83.81943472
1361,73.53668175,0,73.53668175
1362,70.37051467,0,70.37051467
1363,70.83601853,0,70.83601853
1364,71.18664561,0,71.18664561
1365,60.6479395,0,60.6479395
1366,73.7971421,0,73.7971421
1367,40.90091669,0,40.90091669
1368,63.34954846,0,63.34954846
1369,68.61872062,0,68.61872062
1370,66.64451201,0,66.64451201
1371,57.71647079,0,57.71647079
1372,88.20270316,0,88.20270316
1373,54.19891834,0,54.19891834
1374,84.90594003,0,84.90594003
1375,64.00204882,0,64.00204882
1376,63.06291135,0,63.06291135
1377,71.07273871,0,71.07273871
1378,76.7158087,0,76.7158087
1379,74.19412413,0,74.19412413
1380,71.1190024,0,71.1190024
1381,74.55117518,0,74.55117518
1382,66.44503549,0,66.44503549
1383,58.33631954,0,58.33631954
1384,58.32575619,0,58.32575619
1385,64.70353125,0,64.70353125
1386,79.89121703,0,79.89121703
1387,58.84001371,0,58.84001371
1388,65.28970096,0,65.28970096
1389,55.75855169,0,55.75855169
1390,42.5952838,0,42.5952838
1391,70.00761846,0,70.00761846
1392,58.77397937,0,58.77397937
1393,51.7383607,0,51.7383607
1394,59.79512065,0,59.79512065
1395,71.7156631,0,71.7156631
1396,60.37434325,0,60.37434325
1397,59.67075285,0,59.67075285
1398,63.15552841,0,63.15552841
1399,77.69758908,0,77.69758908
1400,30.27646245,0,30.27646245
1401,66.3919186,0,66.3919186
1402,52.56678191,0,52.56678191
1403,68.15361644,0,68.15361644
1404,51.85474947,0,51.85474947
1405,56.69802275,0,56.69802275
1406,69.93673579,0,69.93673579
1407,53.54198691,0,53.54198691
1408,57.4478957,0,57.4478957
1409,57.76373576,0,57.76373576
1410,45.49074359,0,45.49074359
1411,64.61873075,0,64.61873075
1412,51.63462508,0,51.63462508
1413,52.56057455,1,152.5605746
1414,66.03682707,1,166.0368271
1415,55.23405971,1,155.2340597
1416,60.72842236,1,160.7284224
1417,57.36778288,1,157.3677829
1418,49.16309326,1,149.1630933
1419,55.17022125,0,55.17022125
1420,50.19510202,0,50.19510202
1421,44.66536566,0,44.66536566
1422,52.84825986,0,52.84825986
1423,57.46120914,0,57.46120914
1424,71.91953982,0,71.91953982
1425,60.46312312,0,60.46312312
1426,61.06359946,0,61.06359946
1427,70.0194891,0,70.0194891
1428,78.40892794,0,78.40892794
1429,44.24303075,0,44.24303075
1430,40.13591385,0,40.13591385
1431,44.12146277,0,44.12146277
1432,59.39185691,0,59.39185691
1433,52.67764161,0,52.67764161
1434,57.09797878,0,57.09797878
1435,66.52181039,0,66.52181039
1436,40.7546908,0,40.7546908
1437,50.02637794,0,50.02637794
1438,55.83610939,0,55.83610939
1439,39.42809658,0,39.42809658
1440,44.48917949,0,44.48917949
1441,57.49267809,0,57.49267809
1442,67.83530797,0,67.83530797
1443,49.0680742,0,49.0680742
1444,60.32936684,0,60.32936684
1445,59.21893897,0,59.21893897
1446,35.91001989,0,35.91001989
1447,58.28158566,0,58.28158566
1448,39.97744445,0,39.97744445
1449,73.27939948,0,73.27939948
1450,61.76294842,0,61.76294842
1451,67.3871692,0,67.3871692
1452,38.39805492,0,38.39805492
1453,49.85756299,0,49.85756299
1454,55.73476498,0,55.73476498
1455,55.45065185,0,55.45065185
1456,83.86603402,0,83.86603402
1457,67.37186524,0,67.37186524
1458,62.61841587,0,62.61841587
1459,63.41958691,0,63.41958691
1460,71.30074698,0,71.30074698
1461,61.6241267,0,61.6241267
1462,57.05168984,0,57.05168984
1463,29.67192454,0,29.67192454
1464,49.29058951,0,49.29058951
1465,53.27148124,0,53.27148124
1466,59.4042752,0,59.4042752
1467,63.03679485,0,63.03679485
1468,58.12664263,0,58.12664263
1469,66.96018439,0,66.96018439
1470,69.60128473,0,69.60128473
1471,78.84452329,0,78.84452329
1472,76.44520716,0,76.44520716
1473,79.39649576,0,79.39649576
1474,76.04398654,0,76.04398654
1475,44.36160948,0,44.36160948
1476,56.5417318,0,56.5417318
1477,78.9837814,0,78.9837814
1478,78.90178866,0,78.90178866
1479,90.64883891,0,90.64883891
1480,69.65916362,0,69.65916362
1481,53.62896764,0,53.62896764
1482,61.6431375,0,61.6431375
1483,65.79051713,0,65.79051713
1484,66.18791065,0,66.18791065
1485,71.93630378,0,71.93630378
1486,64.7077902,0,64.7077902
1487,67.89749676,0,67.89749676
1488,62.23918297,0,62.23918297
1489,71.04827696,0,71.04827696
1490,51.43498328,0,51.43498328
1491,76.42861035,0,76.42861035
1492,78.73506339,0,78.73506339
1493,59.63655734,0,59.63655734
1494,58.1214059,0,58.1214059
1495,74.20520942,0,74.20520942
1496,85.44032789,0,85.44032789
1497,80.67008521,0,80.67008521
1498,63.43076792,0,63.43076792
1499,72.88439477,0,72.88439477
1500,65.60613082,0,65.60613082
1501,57.96875573,0,57.96875573
1502,73.81383792,0,73.81383792
1503,75.17892534,0,75.17892534
1504,63.39292074,0,63.39292074
1505,66.50710217,0,66.50710217
1506,71.23367073,0,71.23367073
1507,91.51244649,0,91.51244649
1508,63.7314583,0,63.7314583
1509,94.30176324,0,94.30176324
1510,71.82018338,0,71.82018338
1511,82.41555948,0,82.41555948
1512,74.36092165,0,74.36092165
1513,65.48986495,0,65.48986495
1514,71.23919896,0,71.23919896
1515,70.47890511,0,70.47890511
1516,85.7605195,0,85.7605195
1517,66.78059844,0,66.78059844
1518,52.96615803,0,52.96615803
1519,79.3027927,0,79.3027927
1520,61.05172325,0,61.05172325
1521,84.59755423,0,84.59755423
1522,90.78062274,0,90.78062274
1523,71.60530107,0,71.60530107
1524,79.70442737,0,79.70442737
1525,63.38235292,0,63.38235292
1526,89.47521023,0,89.47521023
1527,93.96890762,0,93.96890762
1528,69.8490793,0,69.8490793
1529,68.03207754,0,68.03207754
1530,80.51284015,0,80.51284015
1531,58.26270224,0,58.26270224
1532,88.90803508,0,88.90803508
1533,72.43969235,0,72.43969235
1534,77.99814254,0,77.99814254
1535,65.85947264,0,65.85947264
1536,81.96160464,0,81.96160464
1537,84.9329961,0,84.9329961
1538,87.52304159,0,87.52304159
1539,64.37632411,0,64.37632411
1540,73.55379704,0,73.55379704
1541,61.87026445,0,61.87026445
1542,57.7000045,0,57.7000045
1543,80.72739996,0,80.72739996
1544,72.79874079,0,72.79874079
1545,64.6624948,0,64.6624948
1546,65.17316948,0,65.17316948
1547,93.5327766,0,93.5327766
1548,72.67407571,0,72.67407571
1549,62.23523207,0,62.23523207
1550,70.14546141,0,70.14546141
1551,103.2635875,0,103.2635875
1552,59.34670889,0,59.34670889
1553,71.0442219,0,71.0442219
1554,78.17816925,0,78.17816925
1555,66.48041105,0,66.48041105
1556,91.78460049,0,91.78460049
1557,65.69157969,0,65.69157969
1558,54.27219552,0,54.27219552
1559,65.54824243,0,65.54824243
1560,76.18680796,0,76.18680796
1561,73.02799403,0,73.02799403
1562,99.21984893,0,99.21984893
1563,66.71566094,0,66.71566094
1564,66.42841549,0,66.42841549
1565,85.49029123,0,85.49029123
1566,70.82646741,0,70.82646741
1567,79.21002356,0,79.21002356
1568,63.71147592,0,63.71147592
1569,61.96227201,0,61.96227201
1570,54.55401352,0,54.55401352
1571,77.31452568,0,77.31452568
1572,70.92589108,0,70.92589108
1573,50.78435861,0,50.78435861
1574,64.53259677,0,64.53259677
1575,76.18229888,0,76.18229888
1576,68.74880433,0,68.74880433
1577,76.48182221,0,76.48182221
1578,59.72042315,0,59.72042315
1579,64.02666767,0,64.02666767
1580,69.39993165,0,69.39993165
1581,65.12683369,0,65.12683369
1582,60.54384014,0,60.54384014
1583,62.82154939,0,62.82154939
1584,55.77724352,0,55.77724352
1585,47.71627483,0,47.71627483
1586,58.41522374,0,58.41522374
1587,54.40180411,0,54.40180411
1588,53.70274445,0,53.70274445
1589,61.3021314,0,61.3021314
1590,55.61775327,0,55.61775327
1591,56.27179642,0,56.27179642
1592,74.29437316,0,74.29437316
1593,63.16633664,0,63.16633664
1594,57.99226295,0,57.99226295
1595,61.07983173,0,61.07983173
1596,60.64283202,0,60.64283202
1597,52.05499778,0,52.05499778
1598,50.7701307,0,50.7701307
1599,69.86771841,0,69.86771841
1600,60.48893095,0,60.48893095
1601,52.41451645,0,52.41451645
1602,61.29421873,0,61.29421873
1603,46.65225244,0,46.65225244
1604,58.69504731,0,58.69504731
1605,67.27750752,0,67.27750752
1606,52.22952558,0,52.22952558
1607,66.8083041,0,66.8083041
1608,62.87463499,0,62.87463499
1609,31.87553668,0,31.87553668
1610,51.63854577,0,51.63854577
1611,56.98640773,0,56.98640773
1612,59.75168127,0,59.75168127
1613,65.65815086,0,65.65815086
1614,44.56948645,0,44.56948645
1615,50.11047097,0,50.11047097
1616,53.75359545,0,53.75359545
1617,60.7418041,0,60.7418041
1618,44.26346261,0,44.26346261
1619,60.36530838,0,60.36530838
1620,49.45283477,0,49.45283477
1621,58.95491255,0,58.95491255
1622,55.69145596,0,55.69145596
1623,51.01528449,0,51.01528449
1624,49.57557644,0,49.57557644
1625,54.77969299,0,54.77969299
1626,41.31687981,0,41.31687981
1627,66.29238065,0,66.29238065
1628,61.50408154,0,61.50408154
1629,60.70690806,0,60.70690806
1630,54.96550196,0,54.96550196
1631,62.93105285,0,62.93105285
1632,59.6379701,0,59.6379701
1633,45.32825761,0,45.32825761
1634,34.43715643,0,34.43715643
1635,70.26888879,0,70.26888879
1636,68.72533305,0,68.72533305
1637,58.91997109,0,58.91997109
1638,46.19390179,0,46.19390179
1639,70.77693114,0,70.77693114
1640,44.93997586,0,44.93997586
1641,57.9701453,0,57.9701453
1642,56.80691412,0,56.80691412
1643,62.97011018,0,62.97011018
1644,63.41142949,0,63.41142949
1645,58.49104425,0,58.49104425
1646,76.62635514,0,76.62635514
1647,50.30502334,0,50.30502334
1648,71.79162868,0,71.79162868
1649,62.23941552,0,62.23941552
1650,58.57282949,0,58.57282949
1651,62.95142618,0,62.95142618
1652,54.59501533,0,54.59501533
1653,67.73612345,0,67.73612345
1654,64.11161248,0,64.11161248
1655,65.62106204,0,65.62106204
1656,66.66280395,0,66.66280395
1657,59.10665967,0,59.10665967
1658,65.59614224,0,65.59614224
1659,66.52784138,0,66.52784138
1660,76.14594677,0,76.14594677
1661,61.28887676,0,61.28887676
1662,64.63918202,0,64.63918202
1663,74.81827721,0,74.81827721
1664,67.38887128,0,67.38887128
1665,54.20090696,0,54.20090696
1666,56.93767889,0,56.93767889
1667,59.62729682,0,59.62729682
1668,77.87975362,1,3.879753616
1669,79.51133068,1,4.511330676
1670,75.21445578,1,5.214455778
1671,61.32465117,1,1.324651171
1672,79.53224174,1,3.532241741
1673,66.42860798,1,3.428607983
1674,56.83239797,1,5.832397974
1675,63.25837565,0,63.25837565
1676,65.86367624,0,65.86367624
1677,69.5645708,0,69.5645708
1678,64.82288375,0,64.82288375
1679,64.51459131,0,64.51459131
1680,54.77632682,0,54.77632682
1681,72.94182593,0,72.94182593
1682,75.63150928,0,75.63150928
1683,56.93781891,0,56.93781891
1684,93.03799383,0,93.03799383
1685,85.13864721,0,85.13864721
1686,86.53716188,0,86.53716188
1687,78.7979746,0,78.7979746
1688,75.1286973,0,75.1286973
1689,81.12834706,0,81.12834706
1690,63.14120012,0,63.14120012
1691,59.1804939,0,59.1804939
1692,81.65749244,0,81.65749244
1693,82.31743593,0,82.31743593
1694,77.6521839,0,77.6521839
1695,66.85863231,0,66.85863231
1696,76.3940227,0,76.3940227
1697,85.87978639,0,85.87978639
1698,91.2355019,0,91.2355019
1699,82.76208887,0,82.76208887
1700,83.04913394,0,83.04913394
1701,79.32146604,0,79.32146604
1702,67.1273354,0,67.1273354
1703,72.7163081,0,72.7163081
