"","Point.Forecast","Lo.80","Hi.80","Lo.95","Hi.95"
"6.506849",60.0839235916788,49.1631852111685,71.0046619721891,43.3820955218199,76.7857516615377
"6.509589",60.6469357025242,49.7248944339263,71.5689769711221,43.9431150372861,77.3507563677622
"6.512329",76.2783689496635,65.3550249483807,87.2017129509463,59.5725559267143,92.9841819726127
"6.515068",74.0090997411908,63.0844531625702,84.9337463198113,57.3012945981133,90.7169048842682
"6.517808",67.301784006749,56.3758350060822,78.2277330074158,50.5919869810413,84.0115810324568
"6.520548",69.0683945790033,58.1411433115264,79.9956458464803,52.3566059080783,85.7801832499284
"6.523288",65.6388008302966,54.71024745119,76.5673542094032,48.9250207514824,82.3525809091107
"6.526027",54.633562470204,43.7037071345929,65.5634178058152,37.9177912207441,71.349333719664
"6.528767",68.3769734759224,57.4458163388764,79.3081306129684,51.6592112929753,85.0947356588695
"6.531507",67.6094142180365,56.6769554345698,78.5418730015032,50.889661338676,84.329167097397
"6.534247",68.6430641439286,57.7093038690002,79.576824418857,51.9213208051439,85.3648074827133
"6.536986",71.4183431900451,60.4832815785585,82.3534048015318,54.6946096287408,88.1420767513494
"6.539726",59.8430008646862,48.9066380714897,70.7793636578828,43.1172773176823,76.5687244116902
"6.542466",67.2904493529205,56.352785532807,78.2281131730339,50.5627360569524,84.0181626488886
"6.545205",71.5173914192213,60.5784267269287,82.4563561115139,54.7876886109401,88.2470942275026
"6.547945",75.9542067309361,65.0139413211469,86.8944721407253,59.2225146469083,92.685898814964
"6.550685",66.175040590169,55.2334746175107,77.1166065628273,49.4413594668768,82.9087217134612
"6.553425",66.9021488945779,55.9592825136227,77.8450152755331,50.1664789684192,83.6378188207366
"6.556164",76.1392049203441,65.1950382856092,87.0833715550791,59.4015464276326,92.8768634130557
"6.558904",82.8901932557536,71.9447265217011,93.8356599898061,66.1505464327186,99.6298400787886
"6.561644",68.8419831321591,57.8952164531961,79.7887498111221,52.1003482149459,85.5836180493723
"6.564384",70.6137903842233,59.6657239147018,81.5618568537448,53.8701676088931,87.3574131595536
"6.567123",70.9084140466473,59.9590479408644,81.8577801524301,54.162803649177,87.6540244441175
"6.569863",68.5070243746509,57.5563587868489,79.4576899624529,51.7594265909337,85.2546221583682
"6.572603",67.648412460382,56.696447544748,78.6003773760159,50.8988275262268,84.3979973945371
"6.575342",79.3280114983608,68.3747474090273,90.2812755876942,62.5764396494929,96.0795833472286
"6.578082",67.0595840326648,56.1050209237094,78.0141471416202,50.3060255047255,83.8131425606041
"6.580822",70.8701946902732,59.9143327157186,81.8260566648279,54.1146497188199,87.6257396617266
"6.583562",76.8320638242297,65.8749031380438,87.7892245104156,60.0745326447361,93.5895950037233
"6.586301",77.4493916003107,66.4909323564068,88.4078508442146,60.6898744481668,94.2089087524547
"6.589041",69.9496275066755,58.9898698589121,80.9093851544389,53.1881246171876,86.7111303961635
"6.591781",78.6317551831349,67.6706992853158,89.5928110809539,61.8682667915256,95.3952435747442
"6.594521",77.8013007873362,66.8389467932107,88.7636547814616,61.0358271287447,94.5667744459277
"6.597260",76.8665873217193,65.902935384982,87.8302392584566,60.0991286312011,93.6340460122374
"6.600000",65.010087509664,54.0451377839549,75.9750372353732,48.2406440221914,81.7795309971367
"6.602740",70.1095518589167,59.1433044978212,81.0757992200122,53.3381238093783,86.8809799084551
"6.605479",81.2595648422919,70.2920199993409,92.2271096852428,64.4861524654929,98.0329772190908
"6.608219",68.775054072981,57.8062119016511,79.7438962443109,51.9996576036436,85.5504505423184
"6.610959",78.9204046201458,67.9502652738589,89.8905439664326,62.1430242929086,95.6977849473829
"6.613699",74.1131000117329,63.1416636438568,85.0845363796091,57.3337360611516,90.8924639623143
"6.616438",66.7641506173911,55.7914173812388,77.7368838535433,49.9828032779378,83.5454979568444
"6.619178",73.8223631151788,62.8483331640093,84.7963930663484,57.0390326212428,90.6056936091148
"6.621918",75.440267908676,64.4649413956937,86.4155944216582,58.6549544945634,92.2255813227886
"6.624658",79.2102635238724,68.2336406022277,90.1868864455172,62.4229674238063,95.9975596239385
"6.627397",66.7965810263164,55.8186618491052,77.7745002035276,50.0073024744369,83.5858595781959
"6.630137",61.9210494982645,50.9418342185286,72.9002647780005,45.1297887286288,78.7123102679002
"6.632877",73.4100625911414,62.4295513618683,84.3905738204145,56.6168198377238,90.203305344559
"6.635616",77.9466910427066,66.9648840168298,88.9284980685834,61.1514665393985,94.7419155460146
"6.638356",74.545326388314,63.5622237187127,85.5284290579152,57.7481203689242,91.3425324077038
"6.641096",66.2871575950934,55.3027594345929,77.271555755594,49.4879702933478,83.0863448968391
"6.643836",81.7268118169989,70.7411183183702,92.7125053156276,64.9256434665407,98.5279801674571
"6.646575",68.1391997637623,57.1522110797225,79.1261884478021,51.3360505981522,84.9423489293724
"6.649315",71.9337069799454,60.9454232631577,82.9219906967332,55.1285772326614,88.7388367272295
"6.652055",81.8239112186219,70.8343326216952,92.8134898155486,65.0168011230595,98.6310213141843
"6.654795",58.6962770015474,47.705403677037,69.6871503260578,41.8871867910196,75.5053672120752
"6.657534",79.4975712399841,68.5054033403912,90.4897391395769,62.6865011477214,96.3086413322467
"6.660274",74.6519901373252,63.6585278150973,85.6454524595531,57.8389403964758,91.4650398781746
"6.663014",75.0763061761255,64.0815495836561,86.0710627685949,58.2612770197552,91.8913353324957
"6.665753",76.9045631074245,65.9085123970533,87.9006138177957,60.0875547685169,93.721571446332
"6.668493",73.0424051089925,62.0450604330055,84.0397497849796,56.2234178204489,89.8613923975362
"6.671233",70.9535064251256,59.9548679357549,81.9521449144962,54.1325404197649,87.7744724304862
"6.673973",59.7310419621921,48.7311098116164,70.7309741127679,42.9080974727514,76.5539864516329
"6.676712",75.5530922381684,64.5518665785123,86.5543178978245,58.7281694973023,92.3780149790344
"6.679452",69.1813648062785,58.1788457896132,80.1838838229438,52.3544640465599,86.0082655659971
"6.682192",77.9466942951232,66.9428820734662,88.9505065167801,61.1178157490428,94.7755728412035
"6.684932",70.4705107897924,59.4654055151078,81.475616064477,53.639654689759,87.3013668898258
"6.687671",68.8883436994171,57.8819455236151,79.8947418752191,52.0555102777576,85.7211771210766
"6.690411",71.8482182249659,60.8405272999035,82.8559091500284,55.0134077139253,88.6830287360065
"6.693151",70.2182536195302,59.2092700970106,81.2272371420498,53.3814662512717,87.0550409877887
"6.695890",60.322443372517,49.3121674042902,71.3327193407438,43.483679379122,77.161207365912
"6.698630",71.9689561234582,60.9573878612206,82.9805243856957,55.1282157369264,88.8096965099899
"6.701370",69.9735474582366,58.9606870536313,80.9864078628419,53.1308309104861,86.8162640059871
"6.704110",73.6527830159776,62.6386306205942,84.6669354113609,56.8080905388448,90.4974754931104
"6.706849",67.0016220707427,55.9861778361177,78.0170663053677,50.1549538959825,83.848290245503
"6.709589",64.5748900198235,53.5581540974399,75.5916259422072,47.7262463791091,81.423533660538
"6.712329",62.6960054819686,51.6779780232561,73.7140329406812,45.8453866068919,79.5466243570454
"6.715068",74.0303671676551,63.0110483239902,85.0496860113201,57.1777732897264,90.8829610455838
"6.717808",59.9325780539954,48.9119679767014,70.9531881312895,43.0780094046438,76.787146703347
"6.720548",66.0905968149026,55.0686956552496,77.1124979745556,49.2340536254758,82.9471400043294
"6.723288",60.6640396697556,49.6408475789606,71.6872317605506,43.8055221715199,77.5225571679912
"6.726027",56.5261099395581,45.5016270687849,67.5505928103312,39.6656183636987,73.3866015154174
"6.728767",76.637383051435,65.6116095517944,87.6631565510755,59.7749176290559,93.4998484738141
"6.731507",64.7122153270244,53.6851513495741,75.7392793044746,47.8477762891484,81.5766543649004
"6.734247",66.4473981932815,55.4190438890262,77.4757524975368,49.5809857708502,83.3138106157127
"6.736986",69.7474859191967,58.7178414390881,80.7771303993054,52.8791003430709,86.6158714953225
"6.739726",61.1907911553005,50.1598566502371,72.2217256603638,44.3204326562598,78.0611496543412
"6.742466",64.3973510352421,53.3651266560698,75.4295754144143,47.5250198439851,81.269682226499
"6.745205",64.7716319445337,53.7381178420454,75.8051460470219,47.8973282916783,81.645935597389
"6.747945",64.3753517459356,53.3405480708713,75.4101554209999,47.4990758620187,81.2516276298525
"6.750685",63.0661573079652,52.030064211012,74.1022504049184,46.1879094234429,79.9444051924874
"6.753425",68.1010053961828,57.0636230279751,79.1383877643906,51.2207857414305,84.9812250509352
"6.756164",60.2229395993036,49.1842681104229,71.2616110881843,43.3407484046159,77.1051307939913
"6.758904",68.3795577969783,57.3395973379534,79.4195182560032,51.4953952925691,85.2637203013875
"6.761644",67.8395084312234,56.7982591525304,78.8807577099164,50.953374847226,84.7256420152208
"6.764384",54.8542124722657,43.811674524328,65.8967504202034,37.9661080387329,71.7423169057985
"6.767123",62.6834110910264,51.6395846242148,73.7272375578381,45.7933360379304,79.5734861441225
"6.769863",52.9086309371649,41.8635161017975,63.9537457725324,36.0165854943974,69.8006763799325
"6.772603",53.9135593342468,42.867156280589,64.9599623879045,37.019543731619,70.8075749368745
"6.775342",61.99198990287,50.9442987811349,73.0396810246051,45.0960043701129,78.8879754356271
"6.778082",68.4269468583085,57.3779678186565,79.4759258979606,51.5289916250727,85.3249020915443
"6.780822",56.9868021739477,45.9365353664867,68.0370689814087,40.0868774698034,73.886726878092
"6.783562",57.6513762739158,46.5998218487012,68.7029306991304,40.7494823283529,74.5532702194786
"6.786301",59.4143201712772,48.361478278312,70.4671620642423,42.5104572137056,76.3181831288488
"6.789041",61.1134987727614,50.0593695619963,72.1676279835265,44.2076670325107,78.0193305130121
"6.791781",46.6535755831625,35.5981592044956,57.7089919618294,29.7457752894823,63.5613758768427
"6.794521",53.4587259278151,42.4020225310922,64.5154293245379,36.5489573098747,70.3684945457554
"6.797260",51.1051998087111,40.0472095437259,62.1631900736963,34.1934630956001,68.0169365218221
"6.800000",54.8446396758813,43.785362692375,65.9039166593875,37.9309350966091,71.7583442551534
"6.802740",51.1666521371794,40.106088584841,62.2272156895178,34.2509799206756,68.0823243536832
"6.805479",53.6740946164918,42.612244644958,64.7359445880256,36.756454991606,70.5917342413775
"6.808219",56.8789442707258,45.8158080295811,67.9420805118704,39.9593374662279,73.7985510752236
"6.810959",52.049435202843,40.9850128416199,63.113857564066,35.127861447423,68.9710089582629
"6.813699",62.4021757175985,51.3364673857773,73.4678840494198,45.4786352398668,79.3257161953302
"6.816438",54.9796881481311,43.9126939951398,66.0466823011224,38.0541811766182,71.9051951196439
"6.819178",57.0986364151053,46.0303565903201,68.1669162398906,40.1711631782624,74.0261096519483
"6.821918",59.2637915535522,48.194226206297,70.3333569008075,42.3343522797504,76.193230827354
"6.824658",47.6497205546457,36.5788698341925,58.7205712750989,30.718315472177,64.5811256371144
"6.827397",56.2840672449274,45.2119313004963,67.3562031893586,39.3506965820041,73.2174379078508
"6.830137",63.4493348748273,52.3759138555862,74.5227558940683,46.5139988595821,80.3846708900724
"6.832877",47.7401638836425,36.6654579387077,58.8148698285773,30.802862744129,64.677465023156
